措惑楷岿,夸老,档馒矫埃,免惯 矫焙备 内靛,档馒 矫焙备 内靛,己喊,唱捞,捞悼蜡屈,乞闭 捞悼 矫埃(盒),捞悼牢备(钦)
202003,配,04,11160,23310,F,40,HE,20,3.44
202003,配,04,11160,23310,M,45,WE,20,3.17
202003,配,04,11160,23310,M,45,HE,20,6.32
202003,配,04,11160,23310,M,45,HW,20,6.32
202003,配,04,11160,23320,M,35,HW,30,*
202003,配,04,11160,23320,M,40,HE,30,3.01
202003,配,04,11160,23320,M,65,WE,20,4.08
202003,配,04,11160,24000,M,20,HE,120,*
202003,配,04,11160,24000,M,30,EH,100,*
202003,配,04,11160,29000,F,30,HE,410,*
202003,配,04,11160,31012,M,40,HW,20,3.02
202003,配,04,11160,31012,M,40,EE,50,3.01
202003,配,04,11160,31013,M,40,EE,180,3.01
202003,配,04,11160,31014,F,50,WE,50,3.13
202003,配,04,11160,31014,M,45,WH,20,6.24
202003,配,04,11160,31014,M,50,HE,30,3.3
202003,配,04,11160,31021,F,25,HE,30,*
202003,配,04,11160,31021,F,35,EH,10,3.02
202003,配,04,11160,31021,M,25,HE,70,*
202003,配,04,11160,31021,M,50,HW,20,3.3
202003,配,04,11160,31021,M,60,EE,10,3.53
202003,配,04,11160,31022,F,50,EH,10,3.14
202003,配,04,11160,31022,M,20,HE,50,*
202003,配,04,11160,31022,M,35,WE,20,8.19
202003,配,04,11160,31022,M,60,EH,60,7.04
202003,配,04,11160,31023,M,35,WH,20,*
202003,配,04,11160,31023,M,45,EH,20,3.16
202003,配,04,11160,31023,M,50,EH,10,3.29
202003,配,04,11160,31023,M,55,EH,40,3.28
202003,配,04,11160,31023,M,55,EE,20,3.33
202003,配,04,11160,31030,F,75,EE,20,8.86
202003,配,04,11160,31030,M,20,EE,30,*
202003,配,04,11160,31030,M,25,EE,30,*
202003,配,04,11160,31030,M,40,EE,60,3.01
202003,配,04,11160,31030,M,55,WE,60,3.3
202003,配,04,11160,31030,M,65,EE,100,4.08
202003,配,04,11160,31041,F,25,EW,20,*
202003,配,04,11160,31041,M,30,EH,20,*
202003,配,04,11160,31041,M,35,EE,20,*
202003,配,04,11160,31041,M,45,EH,20,3.19
202003,配,04,11160,31042,F,20,EH,20,*
202003,配,04,11160,31042,F,55,EH,30,3.28
202003,配,04,11160,31042,F,55,WH,20,6.54
202003,配,04,11160,31042,M,35,EH,20,*
202003,配,04,11160,31042,M,35,EE,30,*
202003,配,04,11160,31042,M,45,EH,20,3.17
202003,配,04,11160,31042,M,55,WH,10,3.29
202003,配,04,11160,31050,F,15,EH,10,8.17
202003,配,04,11160,31050,F,20,EH,60,6.61
202003,配,04,11160,31050,F,20,WH,30,6.62
202003,配,04,11160,31050,F,20,EW,20,6.59
202003,配,04,11160,31050,F,25,WH,20,8.25
202003,配,04,11160,31050,F,25,EH,10,14.45
202003,配,04,11160,31050,F,30,WH,30,9.61
202003,配,04,11160,31050,F,30,EH,10,7.2
202003,配,04,11160,31050,F,35,HW,10,3.03
202003,配,04,11160,31050,F,35,EW,10,3.04
202003,配,04,11160,31050,F,35,EH,10,3.04
202003,配,04,11160,31050,F,35,EE,50,3.06
202003,配,04,11160,31050,F,40,WH,30,3.44
202003,配,04,11160,31050,F,40,EH,10,10.32
202003,配,04,11160,31050,F,45,EH,10,6.66
202003,配,04,11160,31050,F,45,WH,20,6.68
202003,配,04,11160,31050,F,45,WW,10,3.33
202003,配,04,11160,31050,F,50,EH,20,6.25
202003,配,04,11160,31050,F,50,HW,30,3.13
202003,配,04,11160,31050,F,55,WH,10,6.55
202003,配,04,11160,31050,F,55,HE,10,3.27
202003,配,04,11160,31050,F,55,HW,10,3.27
202003,配,04,11160,31050,F,55,EH,10,3.27
202003,配,04,11160,31050,F,60,WH,10,15.32
202003,配,04,11160,31050,F,60,HE,20,3.82
202003,配,04,11160,31050,F,60,HH,10,3.84
202003,配,04,11160,31050,F,60,WW,30,3.83
202003,配,04,11160,31050,F,65,WH,10,9.4
202003,配,04,11160,31050,F,65,EH,20,4.7
202003,配,04,11160,31050,F,65,EE,10,4.68
202003,配,04,11160,31050,F,70,WW,10,5.73
202003,配,04,11160,31050,F,70,EH,10,11.48
202003,配,04,11160,31050,F,80,HW,10,19.52
202003,配,04,11160,31050,F,80,EH,10,19.43
202003,配,04,11160,31050,F,80,EE,10,19.58
202003,配,04,11160,31050,M,15,WH,10,4.55
202003,配,04,11160,31050,M,20,EE,10,*
202003,配,04,11160,31050,M,20,EH,10,13.57
202003,配,04,11160,31050,M,20,EW,10,*
202003,配,04,11160,31050,M,20,HH,10,*
202003,配,04,11160,31050,M,25,EH,20,20.55
202003,配,04,11160,31050,M,25,EW,50,*
202003,配,04,11160,31050,M,25,WH,10,4.56
202003,配,04,11160,31050,M,25,EE,20,4.52
202003,配,04,11160,31050,M,30,WH,30,14.27
202003,配,04,11160,31050,M,30,EE,30,8.42
202003,配,04,11160,31050,M,30,EH,20,4.76
202003,配,04,11160,31050,M,30,HE,130,4.76
202003,配,04,11160,31050,M,35,WH,10,*
202003,配,04,11160,31050,M,35,EE,80,5.46
202003,配,04,11160,31050,M,35,HW,10,8.19
202003,配,04,11160,31050,M,35,EH,30,27.26
202003,配,04,11160,31050,M,40,WH,10,3.02
202003,配,04,11160,31050,M,40,WE,20,6.02
202003,配,04,11160,31050,M,40,EE,50,12.01
202003,配,04,11160,31050,M,40,EH,10,3.01
202003,配,04,11160,31050,M,40,HW,10,3
202003,配,04,11160,31050,M,45,HE,160,3.18
202003,配,04,11160,31050,M,45,EE,100,6.38
202003,配,04,11160,31050,M,45,EH,10,9.53
202003,配,04,11160,31050,M,45,WH,30,3.18
202003,配,04,11160,31050,M,45,WW,20,3.18
202003,配,04,11160,31050,M,45,HW,10,6.37
202003,配,04,11160,31050,M,50,EH,10,13.22
202003,配,04,11160,31050,M,50,EE,50,9.9
202003,配,04,11160,31050,M,50,HE,10,3.3
202003,配,04,11160,31050,M,50,WW,10,9.91
202003,配,04,11160,31050,M,50,WH,20,16.51
202003,配,04,11160,31050,M,50,HW,10,3.3
202003,配,04,11160,31050,M,55,WH,10,3.3
202003,配,04,11160,31050,M,55,EH,30,19.77
202003,配,04,11160,31050,M,55,HW,10,3.31
202003,配,04,11160,31050,M,55,WW,10,9.9
202003,配,04,11160,31050,M,55,WE,30,3.3
202003,配,04,11160,31050,M,55,EW,80,3.3
202003,配,04,11160,31050,M,55,EE,40,13.2
202003,配,04,11160,31050,M,60,EH,140,10.57
202003,配,04,11160,31050,M,60,WW,30,7.06
202003,配,04,11160,31050,M,60,HE,10,3.54
202003,配,04,11160,31050,M,60,WH,10,35.4
202003,配,04,11160,31050,M,60,EE,50,10.59
202003,配,04,11160,31050,M,65,WH,10,8.2
202003,配,04,11160,31050,M,65,WE,30,8.16
202003,配,04,11160,31050,M,65,EE,120,4.09
202003,配,04,11160,31050,M,70,EH,70,9.3
202003,配,04,11160,31060,F,00,WH,10,28.18
202003,配,04,11160,31060,F,25,WH,20,4.14
202003,配,04,11160,31060,F,30,WH,20,7.23
202003,配,04,11160,31060,F,30,EH,10,*
202003,配,04,11160,31060,F,45,EH,20,3.34
202003,配,04,11160,31060,F,45,WH,20,53.56
202003,配,04,11160,31060,F,50,WH,10,9.4
202003,配,04,11160,31060,F,50,EW,30,3.12
202003,配,04,11160,31060,F,55,WH,10,6.56
202003,配,04,11160,31060,F,55,EE,10,6.54
202003,配,04,11160,31060,F,60,EH,20,3.83
202003,配,04,11160,31060,F,60,WH,10,7.66
202003,配,04,11160,31060,F,70,EH,10,5.74
202003,配,04,11160,31060,M,10,WH,20,13.4
202003,配,04,11160,31060,M,20,WH,20,5.46
202003,配,04,11160,31060,M,25,EH,30,4.58
202003,配,04,11160,31060,M,25,WH,20,4.57
202003,配,04,11160,31060,M,30,EH,30,*
202003,配,04,11160,31060,M,30,WH,10,*
202003,配,04,11160,31060,M,35,WH,10,*
202003,配,04,11160,31060,M,35,EH,10,*
202003,配,04,11160,31060,M,40,EH,60,6.01
202003,配,04,11160,31060,M,40,WH,10,6.05
202003,配,04,11160,31060,M,45,WH,20,22.32
202003,配,04,11160,31060,M,45,EH,10,3.18
202003,配,04,11160,31060,M,50,WH,10,9.89
202003,配,04,11160,31060,M,50,HE,20,3.31
202003,配,04,11160,31060,M,50,EW,10,6.6
202003,配,04,11160,31060,M,50,WE,10,9.9
202003,配,04,11160,31060,M,55,EE,20,3.28
202003,配,04,11160,31060,M,60,HE,10,3.54
202003,配,04,11160,31060,M,65,EW,100,4.08
202003,配,04,11160,31060,M,70,EE,20,4.64
202003,配,04,11160,31070,F,70,HE,20,5.75
202003,配,04,11160,31091,F,40,EH,20,3.44
202003,配,04,11160,31091,M,30,EH,20,*
202003,配,04,11160,31091,M,40,EE,10,*
202003,配,04,11160,31092,F,50,HE,20,3.15
202003,配,04,11160,31092,M,25,EH,20,*
202003,配,04,11160,31092,M,40,EE,20,3.04
202003,配,04,11160,31092,M,60,HW,10,7.1
202003,配,04,11160,31101,F,15,WW,50,8.16
202003,配,04,11160,31101,F,25,WE,30,*
202003,配,04,11160,31101,F,25,EE,20,*
202003,配,04,11160,31101,F,45,EE,10,3.34
202003,配,04,11160,31101,F,50,WE,180,3.13
202003,配,04,11160,31101,F,50,EH,20,3.12
202003,配,04,11160,31101,F,55,WH,10,3.28
202003,配,04,11160,31101,F,60,EW,20,3.82
202003,配,04,11160,31101,F,60,EH,20,3.82
202003,配,04,11160,31101,F,65,EH,10,4.71
202003,配,04,11160,31101,F,65,WH,10,4.73
202003,配,04,11160,31101,F,65,WE,20,4.73
202003,配,04,11160,31101,M,10,WE,10,6.61
202003,配,04,11160,31101,M,15,EH,20,4.54
202003,配,04,11160,31101,M,15,WH,10,4.51
202003,配,04,11160,31101,M,20,WH,60,*
202003,配,04,11160,31101,M,20,HE,10,*
202003,配,04,11160,31101,M,25,EH,20,4.56
202003,配,04,11160,31101,M,25,EE,20,4.57
202003,配,04,11160,31101,M,25,HE,10,*
202003,配,04,11160,31101,M,30,EE,80,*
202003,配,04,11160,31101,M,30,EH,20,4.76
202003,配,04,11160,31101,M,35,HE,10,5.46
202003,配,04,11160,31101,M,35,HW,10,*
202003,配,04,11160,31101,M,35,EH,60,5.45
202003,配,04,11160,31101,M,35,EW,90,*
202003,配,04,11160,31101,M,40,WE,20,9.03
202003,配,04,11160,31101,M,40,EE,110,3.02
202003,配,04,11160,31101,M,40,EH,30,18.06
202003,配,04,11160,31101,M,40,WH,30,9.03
202003,配,04,11160,31101,M,40,EW,10,6.01
202003,配,04,11160,31101,M,40,WW,30,3.01
202003,配,04,11160,31101,M,45,EH,10,3.19
202003,配,04,11160,31101,M,50,WE,20,6.62
202003,配,04,11160,31101,M,50,EH,20,13.24
202003,配,04,11160,31101,M,50,WW,10,3.29
202003,配,04,11160,31101,M,50,HE,10,3.3
202003,配,04,11160,31101,M,55,WH,20,19.83
202003,配,04,11160,31101,M,55,WE,10,3.3
202003,配,04,11160,31101,M,55,EW,40,6.62
202003,配,04,11160,31101,M,55,EH,20,13.23
202003,配,04,11160,31101,M,60,WH,10,7.06
202003,配,04,11160,31101,M,60,EH,10,3.54
202003,配,04,11160,31101,M,60,EW,20,3.53
202003,配,04,11160,31101,M,60,WE,30,7.06
202003,配,04,11160,31101,M,60,HW,10,3.53
202003,配,04,11160,31101,M,65,WE,10,12.24
202003,配,04,11160,31101,M,65,HW,10,4.08
202003,配,04,11160,31101,M,65,EH,10,4.07
202003,配,04,11160,31101,M,70,HE,20,4.67
202003,配,04,11160,31101,M,70,EH,10,4.69
202003,配,04,11160,31103,F,30,EH,20,4.78
202003,配,04,11160,31103,F,40,HH,10,3.44
202003,配,04,11160,31103,F,50,EH,20,3.13
202003,配,04,11160,31103,F,70,EH,10,5.7
202003,配,04,11160,31103,M,25,WH,20,*
202003,配,04,11160,31103,M,25,EH,30,4.56
202003,配,04,11160,31103,M,30,WH,20,*
202003,配,04,11160,31103,M,30,WE,10,4.76
202003,配,04,11160,31103,M,35,EH,10,8.78
202003,配,04,11160,31103,M,40,HW,10,3.01
202003,配,04,11160,31103,M,40,HE,10,6.08
202003,配,04,11160,31103,M,40,EH,10,*
202003,配,04,11160,31103,M,45,EH,50,9.55
202003,配,04,11160,31103,M,45,WH,10,9.48
202003,配,04,11160,31103,M,45,WE,20,3.14
202003,配,04,11160,31103,M,45,EW,10,3.18
202003,配,04,11160,31103,M,45,EE,90,3.18
202003,配,04,11160,31103,M,50,WH,10,9.93
202003,配,04,11160,31103,M,50,EE,90,3.32
202003,配,04,11160,31103,M,55,WH,10,3.29
202003,配,04,11160,31103,M,55,EH,10,3.29
202003,配,04,11160,31103,M,55,HE,10,3.3
202003,配,04,11160,31103,M,60,EE,20,3.53
202003,配,04,11160,31103,M,60,EH,80,10.59
202003,配,04,11160,31103,M,60,EW,30,3.53
202003,配,04,11160,31103,M,65,EH,50,8.18
202003,配,04,11160,31103,M,65,HE,10,8.14
202003,配,04,11160,31103,M,70,EH,10,4.56
202003,配,04,11160,31104,F,25,EH,20,*
202003,配,04,11160,31104,F,50,EH,30,3.12
202003,配,04,11160,31104,M,25,EE,20,*
202003,配,04,11160,31104,M,25,EH,20,*
202003,配,04,11160,31104,M,30,EE,20,*
202003,配,04,11160,31104,M,30,EH,10,*
202003,配,04,11160,31104,M,30,WH,20,4.74
202003,配,04,11160,31104,M,35,HW,10,*
202003,配,04,11160,31104,M,35,EH,20,8.17
202003,配,04,11160,31104,M,40,EH,20,15.05
202003,配,04,11160,31104,M,45,WE,50,3.18
202003,配,04,11160,31104,M,45,EE,90,6.37
202003,配,04,11160,31104,M,45,EH,10,3.19
202003,配,04,11160,31104,M,45,WH,20,3.17
202003,配,04,11160,31104,M,50,HW,20,6.62
202003,配,04,11160,31104,M,55,EH,10,3.28
202003,配,04,11160,31104,M,55,HW,20,3.31
202003,配,04,11160,31104,M,55,EE,30,3.32
202003,配,04,11160,31110,F,65,WH,10,4.6
202003,配,04,11160,31120,F,15,EE,40,4.08
202003,配,04,11160,31120,F,30,WH,20,*
202003,配,04,11160,31120,F,40,WH,30,6.74
202003,配,04,11160,31120,F,50,EH,50,3.13
202003,配,04,11160,31120,F,60,EH,10,3.81
202003,配,04,11160,31120,M,25,EE,60,*
202003,配,04,11160,31120,M,30,EH,10,*
202003,配,04,11160,31120,M,30,WE,140,*
202003,配,04,11160,31120,M,70,HE,10,4.65
202003,配,04,11160,31130,F,45,HW,20,3.33
202003,配,04,11160,31130,F,60,EH,70,3.83
202003,配,04,11160,31130,M,25,EH,50,*
202003,配,04,11160,31130,M,25,HE,10,*
202003,配,04,11160,31130,M,30,EH,30,*
202003,配,04,11160,31130,M,35,EW,50,*
202003,配,04,11160,31130,M,40,EH,30,6.01
202003,配,04,11160,31130,M,45,EH,20,3.19
202003,配,04,11160,31150,F,40,WH,10,6.94
202003,配,04,11160,31150,F,45,WH,20,16.8
202003,配,04,11160,31150,M,10,WH,10,33.3
202003,配,04,11160,31150,M,25,EH,20,*
202003,配,04,11160,31150,M,30,EE,20,*
202003,配,04,11160,31150,M,35,EH,10,5.44
202003,配,04,11160,31150,M,40,HW,10,3.02
202003,配,04,11160,31150,M,40,EH,10,3.04
202003,配,04,11160,31150,M,45,WE,20,3.21
202003,配,04,11160,31150,M,45,EE,120,3.19
202003,配,04,11160,31150,M,45,WH,20,9.62
202003,配,04,11160,31150,M,50,EW,20,3.28
202003,配,04,11160,31150,M,50,EH,20,9.84
202003,配,04,11160,31150,M,50,WE,40,3.3
202003,配,04,11160,31150,M,55,WE,140,3.3
202003,配,04,11160,31150,M,55,WH,20,3.31
202003,配,04,11160,31150,M,55,HW,10,3.3
202003,配,04,11160,31150,M,60,WW,20,3.53
202003,配,04,11160,31150,M,60,HW,10,7.02
202003,配,04,11160,31150,M,70,WW,10,4.64
202003,配,04,11160,31160,F,15,WE,10,4.07
202003,配,04,11160,31160,F,60,EH,30,3.81
202003,配,04,11160,31160,M,30,WW,90,*
202003,配,04,11160,31160,M,30,WH,70,*
202003,配,04,11160,31160,M,35,EE,30,*
202003,配,04,11160,31160,M,35,WE,10,*
202003,配,04,11160,31160,M,40,EE,30,3.04
202003,配,04,11160,31160,M,50,EE,30,3.31
202003,配,04,11160,31170,F,40,EH,10,3.46
202003,配,04,11160,31170,M,30,EH,30,*
202003,配,04,11160,31170,M,35,EE,40,*
202003,配,04,11160,31180,F,20,EH,20,*
202003,配,04,11160,31180,F,30,WH,50,*
202003,配,04,11160,31180,F,30,EH,20,*
202003,配,04,11160,31180,F,35,HE,20,3.03
202003,配,04,11160,31180,M,15,WW,10,4.53
202003,配,04,11160,31180,M,20,EW,20,*
202003,配,04,11160,31180,M,35,EE,30,*
202003,配,04,11160,31180,M,35,WH,20,8.13
202003,配,04,11160,31180,M,40,EH,20,*
202003,配,04,11160,31180,M,45,EH,60,6.38
202003,配,04,11160,31180,M,50,EE,20,3.33
202003,配,04,11160,31180,M,50,WE,20,6.6
202003,配,04,11160,31180,M,55,WH,20,3.31
202003,配,04,11160,31180,M,60,EH,10,3.53
202003,配,04,11160,31180,M,60,WH,10,3.53
202003,配,04,11160,31191,M,45,WE,30,9.54
202003,配,04,11160,31192,F,20,WH,30,*
202003,配,04,11160,31192,F,35,EH,10,6.05
202003,配,04,11160,31192,F,45,WH,20,6.68
202003,配,04,11160,31192,F,50,HE,30,3.14
202003,配,04,11160,31192,M,25,EE,90,*
202003,配,04,11160,31192,M,40,EH,20,3.01
202003,配,04,11160,31192,M,40,WH,10,3.01
202003,配,04,11160,31192,M,45,WH,20,6.38
202003,配,04,11160,31192,M,55,WE,20,3.3
202003,配,04,11160,31193,M,25,EH,100,*
202003,配,04,11160,31193,M,35,EH,20,*
202003,配,04,11160,31193,M,50,EH,30,3.29
202003,配,04,11160,31193,M,55,EH,20,3.31
202003,配,04,11160,31200,F,50,WW,10,3.13
202003,配,04,11160,31200,F,50,WH,10,3.14
202003,配,04,11160,31200,F,60,EH,20,3.86
202003,配,04,11160,31200,F,65,WH,30,4.71
202003,配,04,11160,31200,F,65,EE,10,4.69
202003,配,04,11160,31200,M,25,WE,30,*
202003,配,04,11160,31200,M,25,EH,20,*
202003,配,04,11160,31200,M,30,HE,30,4.76
202003,配,04,11160,31200,M,30,EH,20,*
202003,配,04,11160,31200,M,35,EW,40,*
202003,配,04,11160,31200,M,40,HE,20,3.03
202003,配,04,11160,31200,M,40,EH,40,6.05
202003,配,04,11160,31200,M,45,EH,10,3.21
202003,配,04,11160,31200,M,50,EW,10,3.33
202003,配,04,11160,31200,M,50,EH,20,6.6
202003,配,04,11160,31200,M,60,HW,10,3.55
202003,配,04,11160,31200,M,60,EH,20,3.54
202003,配,04,11160,31220,F,55,EH,30,6.56
202003,配,04,11160,31220,M,45,EE,10,6.36
202003,配,04,11160,31230,F,15,HE,10,4.08
202003,配,04,11160,31230,F,15,EH,10,4.12
202003,配,04,11160,31230,F,20,EH,100,4.44
202003,配,04,11160,31230,F,25,WH,10,*
202003,配,04,11160,31230,F,25,EH,80,12.38
202003,配,04,11160,31230,F,25,WE,10,*
202003,配,04,11160,31230,F,25,HE,10,*
202003,配,04,11160,31230,F,30,WH,260,*
202003,配,04,11160,31230,F,30,EH,90,4.68
202003,配,04,11160,31230,F,30,EE,10,4.78
202003,配,04,11160,31230,F,35,WW,10,6.08
202003,配,04,11160,31230,F,35,WE,10,3.04
202003,配,04,11160,31230,F,35,WH,110,6.07
202003,配,04,11160,31230,F,35,EH,20,*
202003,配,04,11160,31230,F,40,WH,10,3.47
202003,配,04,11160,31230,F,40,HE,30,3.46
202003,配,04,11160,31230,F,40,EH,50,6.84
202003,配,04,11160,31230,F,45,WW,30,3.25
202003,配,04,11160,31230,F,45,WH,20,16.58
202003,配,04,11160,31230,F,45,HE,10,3.34
202003,配,04,11160,31230,F,45,EH,60,3.31
202003,配,04,11160,31230,F,50,EH,10,3.11
202003,配,04,11160,31230,F,50,WW,30,3.13
202003,配,04,11160,31230,F,50,HE,10,6.05
202003,配,04,11160,31230,F,55,WH,10,6.52
202003,配,04,11160,31230,F,60,EH,10,3.84
202003,配,04,11160,31230,F,60,WH,10,15.44
202003,配,04,11160,31230,M,10,EE,10,6.61
202003,配,04,11160,31230,M,15,EH,10,4.56
202003,配,04,11160,31230,M,20,WE,10,*
202003,配,04,11160,31230,M,20,EE,20,*
202003,配,04,11160,31230,M,20,EH,20,8.05
202003,配,04,11160,31230,M,20,WH,30,*
202003,配,04,11160,31230,M,25,EH,20,13.63
202003,配,04,11160,31230,M,25,HW,10,*
202003,配,04,11160,31230,M,25,HE,40,*
202003,配,04,11160,31230,M,25,EE,10,4.56
202003,配,04,11160,31230,M,25,WH,10,4.54
202003,配,04,11160,31230,M,25,EW,20,*
202003,配,04,11160,31230,M,30,WH,20,7.13
202003,配,04,11160,31230,M,30,EH,30,4.73
202003,配,04,11160,31230,M,30,HE,10,*
202003,配,04,11160,31230,M,35,EE,10,*
202003,配,04,11160,31230,M,35,EH,20,13.61
202003,配,04,11160,31230,M,35,WH,10,21.78
202003,配,04,11160,31230,M,35,HE,10,5.45
202003,配,04,11160,31230,M,35,EW,20,*
202003,配,04,11160,31230,M,35,WE,10,8.19
202003,配,04,11160,31230,M,40,HW,20,6.02
202003,配,04,11160,31230,M,40,WE,10,3.01
202003,配,04,11160,31230,M,40,EW,10,3.01
202003,配,04,11160,31230,M,40,HE,20,6.02
202003,配,04,11160,31230,M,40,WW,20,3.01
202003,配,04,11160,31230,M,40,EE,10,6.02
202003,配,04,11160,31230,M,40,WH,20,5.93
202003,配,04,11160,31230,M,40,EH,10,15.09
202003,配,04,11160,31230,M,45,WE,20,6.35
202003,配,04,11160,31230,M,45,WH,30,3.14
202003,配,04,11160,31230,M,45,EE,20,3.18
202003,配,04,11160,31230,M,45,EW,10,3.17
202003,配,04,11160,31230,M,45,EH,20,15.89
202003,配,04,11160,31230,M,45,HE,20,3.16
202003,配,04,11160,31230,M,50,WH,10,22.96
202003,配,04,11160,31230,M,50,HH,10,6.52
202003,配,04,11160,31230,M,50,EH,50,13.04
202003,配,04,11160,31230,M,50,WW,20,3.22
202003,配,04,11160,31230,M,50,EE,10,6.6
202003,配,04,11160,31230,M,55,EE,10,9.89
202003,配,04,11160,31230,M,55,EH,10,3.3
202003,配,04,11160,31230,M,55,HW,10,3.28
202003,配,04,11160,31230,M,55,WE,20,3.29
202003,配,04,11160,31230,M,55,WH,10,9.93
202003,配,04,11160,31230,M,55,HE,10,12.64
202003,配,04,11160,31230,M,60,HW,10,10.6
202003,配,04,11160,31230,M,60,EH,60,7.07
202003,配,04,11160,31230,M,60,EE,10,3.53
202003,配,04,11160,31230,M,60,EW,120,3.53
202003,配,04,11160,31230,M,60,WH,140,3.55
202003,配,04,11160,31230,M,65,WH,60,8.19
202003,配,04,11160,31230,M,65,EH,20,16.42
202003,配,04,11160,31230,M,65,HE,20,4.11
202003,配,04,11160,31230,M,70,EH,10,4.6
202003,配,04,11160,31230,M,70,EE,20,4.66
202003,配,04,11160,31230,M,75,WH,10,5.96
202003,配,04,11160,31230,M,75,EE,10,5.99
202003,配,04,11160,31230,M,80,WH,10,9.6
202003,配,04,11160,31240,F,30,EE,30,*
202003,配,04,11160,31240,F,30,EH,40,*
202003,配,04,11160,31240,F,45,WH,20,6.68
202003,配,04,11160,31240,M,30,EH,50,*
202003,配,04,11160,31240,M,35,EH,30,*
202003,配,04,11160,31240,M,35,EW,160,*
202003,配,04,11160,31240,M,40,WH,20,3.03
202003,配,04,11160,31240,M,45,HE,20,3.18
202003,配,04,11160,31240,M,45,EE,150,6.39
202003,配,04,11160,31240,M,80,EE,30,19.04
202003,配,04,11160,31240,M,80,WH,10,18.86
202003,配,04,11160,31250,M,20,EH,30,*
202003,配,04,11160,31250,M,40,EE,20,6.05
202003,配,04,11160,31250,M,45,EE,30,3.18
202003,配,04,11160,31260,M,65,HE,10,4.05
202003,配,04,11160,31280,M,35,HE,10,*
202003,配,04,11160,31280,M,40,HE,20,3
202003,配,04,11160,31280,M,60,HE,360,3.55
202003,配,04,11160,31350,F,55,EW,30,3.26
202003,配,04,11160,31350,M,35,EW,30,5.44
202003,配,04,11160,31350,M,60,EW,30,7.06
202003,配,04,11160,31380,F,50,EE,20,3.15
202003,配,04,11160,31380,M,60,EE,20,3.54
202003,配,04,11160,32000,F,25,HE,90,*
202003,配,04,11160,32000,M,20,WE,200,*
202003,配,04,11160,32000,M,40,EE,130,3.02
202003,配,04,11160,32000,M,45,HE,90,3.17
202003,配,04,11160,32000,M,60,HE,130,7.1
202003,配,04,11160,33000,F,75,EE,10,8.82
202003,配,04,11160,33000,M,50,EH,40,3.29
202003,配,04,11160,33000,M,60,EE,50,7.06
202003,配,04,11160,33000,M,65,WE,30,12.24
202003,配,04,11160,34000,F,35,HE,40,3.05
202003,配,04,11160,34000,M,30,HE,60,*
202003,配,04,11160,34000,M,35,EH,30,*
202003,配,04,11160,34000,M,45,WH,40,9.57
202003,配,04,11160,34000,M,45,WE,30,3.19
202003,配,04,11160,34000,M,65,HE,20,4.08
202003,配,04,11160,34000,M,65,WE,20,4.04
202003,配,04,11160,35000,M,25,HE,140,4.54
202003,配,04,11160,36000,F,40,EH,90,3.47
202003,配,04,11160,36000,F,50,HE,80,3.11
202003,配,04,11160,36000,F,80,HE,30,19.56
202003,配,04,11160,36000,M,25,EE,200,4.53
202003,配,04,11160,36000,M,55,HE,100,3.29
202003,配,04,11160,38000,M,25,HE,130,*
202003,配,04,11160,38000,M,30,HE,100,4.74
202003,配,04,11160,38000,M,60,HE,80,3.54
202003,配,04,11160,39000,F,20,EE,400,4.43
202003,配,04,11160,39000,F,25,EH,340,*
202003,配,04,11160,39000,F,25,EE,390,6.19
202003,配,04,11160,39000,M,25,EE,580,*
202003,配,04,11160,39000,M,50,EE,370,3.3
202003,配,04,11170,11010,F,20,WH,20,*
202003,配,04,11170,11010,M,20,EE,30,*
202003,配,04,11170,11010,M,25,WE,20,*
202003,配,04,11170,11010,M,40,WH,80,3.01
202003,配,04,11170,11010,M,40,EH,10,*
202003,配,04,11170,11020,F,35,EH,10,6.05
202003,配,04,11170,11020,F,60,EH,10,6.05
202003,配,04,11170,11020,M,25,HW,20,*
202003,配,04,11170,11020,M,25,EH,40,4.57
202003,配,04,11170,11020,M,30,HE,40,*
202003,配,04,11170,11020,M,35,EH,20,*
202003,配,04,11170,11020,M,35,EW,20,*
202003,配,04,11170,11020,M,50,EH,20,3.29
202003,配,04,11170,11020,M,55,WE,120,3.3
202003,配,04,11170,11030,F,20,EW,40,*
202003,配,04,11170,11030,F,50,EH,30,3.1
202003,配,04,11170,11030,F,50,EW,10,3.14
202003,配,04,11170,11030,M,10,EE,60,6.59
202003,配,04,11170,11030,M,20,WH,30,*
202003,配,04,11170,11030,M,20,EH,10,*
202003,配,04,11170,11030,M,30,EE,20,7.16
202003,配,04,11170,11030,M,30,WE,20,4.76
202003,配,04,11170,11030,M,35,HW,20,*
202003,配,04,11170,11030,M,45,EH,10,9.53
202003,配,04,11170,11030,M,50,WH,130,3.29
202003,配,04,11170,11030,M,50,HE,10,3.3
202003,配,04,11170,11030,M,55,EW,20,3.31
202003,配,04,11170,11030,M,55,HW,20,3.29
202003,配,04,11170,11030,M,55,WE,100,6.6
202003,配,04,11170,11030,M,60,EW,10,3.53
202003,配,04,11170,11030,M,60,WE,170,3.53
202003,配,04,11170,11030,M,65,HW,10,8.16
202003,配,04,11170,11040,F,30,EH,30,*
202003,配,04,11170,11040,M,20,EE,20,*
202003,配,04,11170,11040,M,35,WH,20,*
202003,配,04,11170,11040,M,35,EH,10,*
202003,配,04,11170,11040,M,40,EH,80,3.01
202003,配,04,11170,11040,M,50,EE,20,3.3
